icao24,callsign,country,timePosition,lastContact,longitude,latitude,baroAltitude,onGround,velocity,heading,verticalRate,_,geoAltitude,transponderCode,spi,positionSource
"3ff874","DMLVV   ","Germany",1682183916,1682183916,11.5209,48.2322,807.72,false,29.47,73.78,-3.25,null,838.2,"7000",false,0
"a1463a","AAL1969 ","United States",1682183916,1682183916,-117.0826,33.7482,6469.38,false,237.23,91.37,4.88,null,6667.5,null,false,0
"70620e","","Kuwait",1682183878,1682183878,46.8509,28.4617,8839.2,false,235.46,80.95,0,null,9174.48,null,false,0
"0d0890","SLI2970 ","Mexico",1682183852,1682183852,-99.2507,25.2928,10668,false,226.73,353.62,0,null,11125.2,null,false,0
"a0bcb2","AAL2457 ","United States",1682183916,1682183916,-102.5561,35.6968,10363.2,false,188.92,303,0,null,10507.98,null,false,0
"a32fd5","SKW3658 ","United States",1682183916,1682183916,-122.1636,37.2292,2087.88,false,126.52,148.64,-4.55,null,2148.84,"6660",false,0
"899020","CAL062  ","Taiwan",1682183915,1682183916,79.4493,27.3392,10668,false,267.82,106.17,0,null,10911.84,null,false,0
"a0bcb7","CNS801  ","United States",1682183916,1682183916,-84.0154,39.5515,3017.52,false,87.98,126.2,12.35,null,2926.08,null,false,0
"a5fad7","N4847W  ","United States",1682183875,1682183875,-122.0542,37.9901,null,true,5.4,2.81,null,null,null,null,false,0
"a2af23","ENY3515 ","United States",1682183916,1682183916,-97.5299,32.4632,2552.7,false,161.54,53.68,-6.5,null,2598.42,null,false,0
"c06673","CGMUS   ","Canada",1682183916,1682183916,-78.1587,44.1032,7620,false,143.59,62.24,0,null,7566.66,"0517",false,0
"ac671b","DAL1938 ","United States",1682183916,1682183916,-80.7505,28.7074,10363.2,false,261.92,139.3,0,null,10675.62,"3330",false,0
"8940c3","GFA219  ","Bahrain",null,1682183858,null,null,null,false,79.07,122.24,13.98,null,null,null,false,0
"a0d6db","N153RR  ","United States",1682183867,1682183867,-76.4465,36.7941,83.82,false,28.85,183.07,-0.98,null,30.48,null,false,0
"a5a13d","N462CB  ","United States",1682183916,1682183916,-118.2802,34.5147,5745.48,false,150.9,39.61,15.93,null,5951.22,null,false,0
"a79122","JIA5436 ","United States",1682183907,1682183916,-81.435,30.9967,9448.8,false,228.93,0,-0.33,null,9730.74,"0762",false,0
"49d3d6","TVP7303 ","Czech Republic",1682183916,1682183916,22.5151,54.2173,10050.78,false,197.16,73.79,-9.1,null,10066.02,"5237",false,0
"a0c3b6","GTI3891 ","United States",1682183916,1682183916,-112.3329,34.7167,10668,false,261.96,83.57,0,null,10919.46,null,false,0
"aa8882","UAL216  ","United States",1682183916,1682183916,-113.9846,38.9601,11582.4,false,218.88,253.06,0,null,11734.8,null,false,0
"a02681","DAL2744 ","United States",1682183916,1682183916,-120.3739,44.8883,10866.12,false,245.22,150.05,4.23,null,10957.56,null,false,0
"a2af26","N272NR  ","United States",1682183916,1682183916,-110.4425,34.4885,9959.34,false,190.4,245.58,-8.13,null,10226.04,null,false,0
"a00021","N1BF    ","United States",1682183915,1682183916,-121.4768,36.9925,2446.02,false,83.29,149.16,3.25,null,2506.98,null,false,0
"4d010a","ICV7736 ","Luxembourg",1682183916,1682183916,25.6851,43.3408,10668,false,255.51,97.87,0,null,10561.32,"0413",false,0
"a203a9","ENY3834 ","United States",1682183916,1682183916,-90.2428,30.7511,4709.16,false,172.36,254.59,-8.13,null,4808.22,null,false,0
"899039","EVA067  ","Taiwan",1682183916,1682183916,11.5855,49.2461,10972.8,false,227.76,288.84,0.33,null,11033.76,"3234",false,0
"c05f93","ROU1701 ","Canada",1682183915,1682183916,-114.678,36.0324,4777.74,false,162.21,218.43,-7.48,null,4892.04,null,false,0
"a6979f","N52383  ","United States",1682183913,1682183916,-85.1621,33.3897,1676.4,false,55.34,20.12,-0.33,null,1653.54,null,false,0
"a193aa","SKW6940 ","United States",1682183915,1682183916,-120.0549,35.5831,8534.4,false,189.95,292.95,0,null,8793.48,null,false,0
"a38615","N326RD  ","United States",1682183673,1682183675,-80.7291,27.4463,777.24,false,80.21,30.02,0.65,null,754.38,null,false,0
"a0267b","DAL648  ","United States",1682183915,1682183916,-91.0711,35.314,10058.4,false,243.58,172.11,-0.33,null,10111.74,null,false,0
"a00c72","N102DE  ","United States",1682183916,1682183916,-120.5598,34.9427,944.88,false,44.39,302.22,-3.25,null,929.64,null,false,0
"ac0519","SWA150  ","United States",1682183913,1682183916,-96.2212,29.3381,4008.12,false,188.11,96.91,-6.83,null,4145.28,"0767",false,0
"a3cf6d","UAL1624 ","United States",1682183673,1682183673,-70.7878,20.4213,4610.1,false,183.32,184.99,-1.95,null,4991.1,null,false,0
"7502da","MXD181  ","Malaysia",1682183879,1682183908,89.9422,18.9926,10058.4,false,253.7,145.83,0,null,10553.7,"2522",false,0
"a49f87","UAL2283 ","United States",1682183863,1682183883,-69.2376,13.58,8397.24,false,248.99,176.33,-14.31,null,8869.68,null,false,0
"406f7c","BAW244  ","United Kingdom",1682183915,1682183915,-56.6202,-33.952,7056.12,false,250.6,51.84,4.55,null,7399.02,"0451",false,0
"acfe09","EDV4832 ","United States",1682183916,1682183916,-78.3579,36.264,3063.24,false,168.54,304.81,0.98,null,3055.62,"2655",false,0
"aabe38","N7911A  ","United States",1682183915,1682183915,-81.9245,27.4346,1973.58,false,84.83,351.28,-0.33,null,1958.34,null,false,0
"76ccd0","SIA7980 ","Singapore",1682183915,1682183915,-119.8289,49.299,10668,false,276.3,125.91,0,null,10622.28,null,false,0
"a443bb","N374MA  ","United States",1682183916,1682183916,-122.2876,47.5221,213.36,false,37.96,63.43,3.9,null,236.22,null,false,0
"346193","VOE71LH ","Spain",1682183915,1682183916,3.4341,45.0136,10157.46,false,198.78,239.52,6.18,null,10226.04,"6756",false,0
"a2fcf2","ASA736  ","United States",1682183876,1682183909,-120.3386,41.7437,11582.4,false,209.74,350.4,0,null,11719.56,"6315",false,0
"abde0b","DAL359  ","United States",1682183916,1682183916,-102.5289,31.8642,10363.2,false,213.02,271.11,0,null,10637.52,"0612",false,0
"0d081c","VOI943  ","Mexico",1682183916,1682183916,-93.6665,35.06,11582.4,false,200.7,215.4,-0.65,null,11643.36,"6204",false,0
"76ccd1","SIA7951 ","Singapore",1682183916,1682183916,13.6995,49.0691,10668,false,266.66,119.98,0,null,10668,"7122",false,0
"a68fe6","N5216Y  ","United States",1682183914,1682183916,-80.8051,28.606,1036.32,false,75.78,167.85,-0.65,null,1051.56,null,false,0
"406f87","EXS28YD ","United Kingdom",1682183915,1682183916,7.39,50.8383,11277.6,false,228.49,117.49,0,null,11262.36,"2246",false,0
"5140b3","TGZ699  ","Georgia",1682183896,1682183896,34.8783,32.0083,null,true,33.44,300.94,null,null,null,"5321",false,0
"a6dfbf","JIA5050 ","United States",1682183699,1682183700,-84.2125,39.913,358.14,false,62.21,235.78,-3.25,null,297.18,"2110",false,0
"a2af91","SKW3788 ","United States",1682183915,1682183915,-112.1326,40.8555,2461.26,false,135.86,294.14,13.98,null,2522.22,null,false,0
"48ad83","LOT6LZ  ","Poland",1682183903,1682183903,20.9784,52.1529,129.54,false,66.51,331.85,-3.25,null,167.64,"2654",false,0
"a13386","DAL629  ","United States",1682183889,1682183889,-101.5195,44.2141,9753.6,false,230.24,258.14,0,null,9563.1,"3316",false,0
"a443c6","N374MM  ","United States",1682183886,1682183912,-81.1588,32.1282,198.12,false,40.64,270.73,-2.6,null,144.78,null,false,0
"a24c77","UAL1064 ","United States",1682183912,1682183912,-88.8807,35.8353,11277.6,false,255.57,40.1,0,null,11285.22,"7441",false,0
"c90000","N9083N  ","Vanuatu",1682183916,1682183916,-84.2108,35.8787,822.96,false,72.2,34.26,0.33,null,762,null,false,0
"a2536f","SWA1788 ","United States",1682183915,1682183916,-103.3477,31.0543,11887.2,false,248.77,107.57,-0.33,null,12192,null,false,0
"407666","EZY65NE ","United Kingdom",1682183915,1682183916,18.075,44.0148,10668,false,247.98,130.96,0.33,null,10683.24,"3446",false,0
"0d0838","XAABD   ","Mexico",1682183910,1682183910,-97.2942,25.2425,11277.6,false,256.26,19.34,0,null,11742.42,null,false,0
"76ccce","SIA7394 ","Singapore",1682183916,1682183916,4.4233,48.8865,11582.4,false,250.19,302.32,0,null,11521.44,"7513",false,0
"346185","","Spain",1682183893,1682183916,2.0921,41.2884,30.48,false,80.9,236.41,13.33,null,53.34,null,false,0
"a5b3a7","AAL1218 ","United States",1682183916,1682183916,-100.2549,37.2018,9753.6,false,193.93,254.93,0,null,9806.94,"6524",false,0
"346184","VLG8JJ  ","Spain",1682183916,1682183916,-6.569,41.4367,9144,false,241.56,77.83,0,null,9288.78,null,false,0
"346186","VLG5LG  ","Spain",1682183913,1682183913,2.1245,41.3129,137.16,false,72.76,245.79,-3.58,null,175.26,null,false,0
"a61c2c","N493KP  ","United States",1682183909,1682183909,-119.8705,36.9242,3383.28,false,87.51,158.26,0.65,null,3482.34,null,false,0
"c00fab","JZA554  ","Canada",1682183719,1682183730,-73.7817,40.6512,null,true,4.63,227.81,null,null,null,"3445",false,0
"486491","KLM1592 ","Kingdom of the Netherlands",1682183916,1682183916,4.9278,52.3227,548.64,false,82.99,266.45,-5.53,null,533.4,"1000",false,0
"40631a","EZY47MY ","United Kingdom",1682183916,1682183916,11.1998,39.3526,10972.8,false,216.8,323.78,-0.33,null,11155.68,null,false,0
"486495","KLM38M  ","Kingdom of the Netherlands",1682183916,1682183916,2.2449,52.8272,8747.76,false,218.35,102.1,-10.08,null,8633.46,"6313",false,0
"3950c9","AFR61KJ ","France",1682183916,1682183916,2.8,48.7374,1272.54,false,142.5,0,-1.3,null,1242.06,"1000",false,0
"400cd8","EZY254A ","United Kingdom",1682183916,1682183916,-6.2644,54.498,1432.56,false,146.58,274.63,-8.13,null,1379.22,"7650",false,0
"a2c992","SKW3744 ","United States",1682183915,1682183916,-122.1669,47.7631,4800.6,false,163.34,345.22,0.65,null,4869.18,null,false,0
"a456e4","N379TA  ","United States",1682183874,1682183875,-119.0783,34.2136,121.92,false,36.01,270,-3.9,null,45.72,null,false,0
"a13391","DAL205  ","United States",1682183915,1682183916,-71.7789,41.4747,8702.04,false,201.22,208.73,-11.05,null,8877.3,null,false,0
"aab202","AAL403  ","United States",1682183916,1682183916,-81.4371,28.9909,11277.6,false,236.47,343.18,0,null,11605.26,null,false,0
"c00fc3","","Canada",1682183913,1682183913,-122.4569,49.1046,678.18,false,97.83,267.59,0.33,null,716.28,null,false,0
"a696d5","GTI3607 ","United States",1682183916,1682183916,-114.7492,35.737,3977.64,false,117.57,282.64,-4.23,null,4076.7,"2401",false,0
"406f72","BAW5EA  ","United Kingdom",1682183916,1682183916,-116.1608,53.0857,12192,false,249.3,216.61,-0.33,null,12031.98,null,false,0
"a683a8","JBU1471 ","United States",1682183916,1682183916,-80.5911,27.0781,10972.8,false,223.97,187.13,-0.33,null,11369.04,null,false,0
"a55ce8","N44479  ","United States",1682183910,1682183914,-94.3148,31.1265,1013.46,false,73.54,109.2,-0.65,null,1021.08,null,false,0
"a64996","JBU52   ","United States",1682183916,1682183916,-83.9119,38.1473,9738.36,false,246.7,34.12,0.33,null,9578.34,"3225",false,0
"ae08bb","KATT75  ","United States",1682183703,1682183703,-94.8795,38.8101,624.84,false,79.14,185.97,-7.15,null,640.08,null,false,0
"7813bf","CSN3788 ","China",1682183915,1682183915,112.2196,23.3001,7147.56,false,228.96,132.91,-5.2,null,7772.4,null,false,0
"7813bc","CSN305  ","China",1682183916,1682183916,120.3676,15.4018,10058.4,false,255.54,144.42,0,null,10759.44,"3105",false,0
"a3b028","DAL508  ","United States",1682183916,1682183916,-105.5872,41.5866,10050.78,false,257.8,91.26,0,null,9989.82,null,false,0
"aac540","XOJ793  ","United States",1682183916,1682183916,-67.0614,31.7895,14013.18,false,264.94,70.02,-14.31,null,14317.98,null,false,0
"a0c3db","N1488C  ","United States",1682183916,1682183916,-85.4538,32.5912,510.54,false,51.35,190.97,-2.6,null,495.3,null,false,0
"c07973","AC354   ","Canada",1682183916,1682183916,-97.3594,49.8929,10668,false,238.56,98.18,0,null,10317.48,null,false,0
"3cc158","AHO349N ","Germany",1682183913,1682183913,-9.0274,38.9821,1203.96,false,97.32,206.7,-0.33,null,1287.78,"4411",false,0
"a1d0a3","RPA5798 ","United States",1682183916,1682183916,-92.6796,40.0513,9448.8,false,240.31,39,0.33,null,9288.78,"3440",false,0
"3c4906","EWG8983 ","Germany",1682183915,1682183916,19.2257,47.1861,10972.8,false,217.04,329.36,0,null,10919.46,"2646",false,0
"3c4903","EWG1990 ","Germany",1682183915,1682183915,5.3554,40.8951,10949.94,false,214.62,225.19,-10.4,null,11140.44,"6667",false,0
"acb5a9","ASI357  ","United States",1682183715,1682183716,-112.0938,33.687,487.68,false,34.56,85.73,-1.95,null,426.72,null,false,0
"7502c3","MXD612  ","Malaysia",1682183896,1682183899,113.9653,23.2736,2887.98,false,142.94,320.7,-8.13,null,3032.76,null,false,0
"a696df","N5233L  ","United States",1682183916,1682183916,-121.1411,38.9287,762,false,43.18,68.33,0,null,746.76,null,false,0
"aa140f","ABX3144 ","United States",1682183915,1682183916,-111.4519,38.3952,11277.6,false,260.87,88.87,0,null,11384.28,null,false,0
"ab2bbd","N819KS  ","United States",1682183916,1682183916,-117.6706,34.092,1554.48,false,53.79,77.29,0,null,1676.4,null,false,0
"aa2744","XOJ753  ","United States",1682183913,1682183913,-84.0797,29.6013,13098.78,false,210.57,305.55,0,null,13380.72,null,false,0
"ab2bbc","N819KR  ","United States",1682183916,1682183916,-115.7186,34.1597,8244.84,false,183.43,43.18,-0.98,null,8511.54,null,false,0
"ad2517","SKW4654 ","United States",1682183915,1682183916,-85.4725,40.1299,8481.06,false,221.9,336.64,-2.28,null,8305.8,"2213",false,0
"c04c36","WJA1537 ","Canada",1682183653,1682183654,-114.0014,51.1282,null,true,3.86,2.81,null,null,null,"1630",false,0
"a86f44","N64217  ","United States",1682183916,1682183916,-111.2153,32.4353,1249.68,false,38.65,333.09,2.93,null,1112.52,null,false,0
"7502c2","MXD162  ","Malaysia",1682183916,1682183916,91.9473,22.1237,10972.8,false,225,320.19,0.33,null,11483.34,"2137",false,0
"ab7b38","EJA839  ","United States",1682183916,1682183916,-90.2507,34.0262,10668,false,240.76,180.12,0,null,10767.06,"1544",false,0
"a0bcec","N147CJ  ","United States",1682183916,1682183916,-95.3906,39.494,12489.18,false,259.35,72.57,0,null,12367.26,null,false,0
"486482","KLM46L  ","Kingdom of the Netherlands",1682183889,1682183889,6.1054,46.23,null,true,0,135,null,null,null,"1000",false,0
"486483","KLM72C  ","Kingdom of the Netherlands",1682183916,1682183916,2.9413,52.711,6705.6,false,211,106.14,-7.48,null,6637.02,"6312",false,0
"406319","EZY68HZ ","United Kingdom",1682183916,1682183916,-1.6235,49.553,9761.22,false,226.91,23.66,0,null,9624.06,"7460",false,0
"a7a60e","JIA5052 ","United States",1682183915,1682183916,-80.5903,35.5718,2392.68,false,114.02,259.6,-6.5,null,2362.2,"1150",false,0
"4ca4ed","RYR96RV ","Ireland",1682183916,1682183916,8.7511,56.7176,10972.8,false,201.73,197.97,-0.33,null,10888.98,"0760",false,0
"aaab1d","N787G   ","United States",1682183916,1682183916,-87.4351,30.2945,5791.2,false,121.96,91.45,0,null,5935.98,null,false,0
"a670a0","N514DK  ","United States",1682183915,1682183915,-118.5156,34.2303,685.8,false,89.18,356.36,0.33,null,662.94,null,false,0
"7502d9","MXD887  ","Malaysia",1682183907,1682183907,102.513,2.7427,5920.74,false,206.57,247.14,-13.33,null,6408.42,null,false,0
"abd204","SWA1044 ","United States",1682183915,1682183915,-72.788,41.8622,617.22,false,98.22,45,-5.2,null,647.7,"5606",false,0
"a7a616","DAL1717 ","United States",1682183915,1682183916,-90.8167,39.6407,10058.4,false,248.89,151.21,0,null,9883.14,null,false,0
"a959b4","EJA701  ","United States",1682183915,1682183916,-92.5454,34.1919,13106.4,false,249.97,31.79,-0.33,null,13197.84,"2537",false,0
"7502d5","MXD880  ","Malaysia",1682183872,1682183872,102.1926,3.8148,5966.46,false,211.48,31.37,6.18,null,6339.84,null,false,0
"40762b","WUK3PB  ","United Kingdom",1682183916,1682183916,6.4949,49.6743,11879.58,false,224.36,119.39,0,null,11864.34,"2261",false,0
"a61c53","FDX062  ","United States",1682183916,1682183916,-83.6479,31.0875,11567.16,false,221.57,313.97,0,null,11803.38,null,false,0
"406f52","KNM08   ","United Kingdom",1682183916,1682183916,-1.8933,52.0127,693.42,false,83.06,333.91,-0.33,null,678.18,null,false,0
"a85c03","N638FT  ","United States",1682183915,1682183916,-82.3761,27.4997,914.4,false,49.92,268.23,-0.98,null,914.4,null,false,0
"a8fa72","LFA535  ","United States",1682183916,1682183916,-82.1812,29.1708,304.8,false,45.73,252.99,-2.6,null,251.46,null,false,0
"485123","TRA1688 ","Kingdom of the Netherlands",1682183916,1682183916,7.1885,52.1402,9616.44,false,209.49,299.9,-13.33,null,9639.3,"1000",false,0
"a589d5","EJA456  ","United States",1682183916,1682183916,-75.0691,41.527,6096,false,212.91,308.92,0.33,null,6141.72,"4202",false,0
"40769f","WUK7Y   ","United Kingdom",1682183916,1682183916,9.8358,48.608,10050.78,false,240.6,120.73,0,null,10142.22,"0575",false,0
"486462","","Kingdom of the Netherlands",1682183727,1682183736,2.0869,50.9864,960.12,false,82.98,75.27,0.33,null,952.5,"5077",false,0
"a8b1f0","N66AR   ","United States",1682183916,1682183916,-112.4205,41.4703,2194.56,false,44.67,165.32,-5.2,null,2240.28,null,false,0
"a37389","AAL2339 ","United States",1682183916,1682183916,-99.0671,36.8096,10058.4,false,268.04,54.85,0.33,null,10104.12,null,false,0
"405048","GRVNH   ","United Kingdom",1682183916,1682183916,-1.3257,51.3822,883.92,false,58.24,122.01,0.33,null,822.96,null,false,0
"346147","IBE32ZT ","Spain",1682183912,1682183912,8.7175,45.6251,null,true,0,258.75,null,null,null,"0463",false,0
"ae08cf","FROZN69 ","United States",1682183903,1682183903,-114.3721,44.634,10363.2,false,219.25,296.63,0,null,10401.3,null,false,0
"346146","IBE6251 ","Spain",1682183916,1682183916,-60.1594,45.702,11582.4,false,254.41,247.53,0.33,null,11650.98,null,false,0
"a3e967","N351KB  ","United States",1682183915,1682183916,-92.4608,34.85,1927.86,false,143.25,146.42,-5.2,null,1920.24,null,false,0
"ab7b63","SKW4449 ","United States",1682183916,1682183916,-76.2243,42.1638,10363.2,false,220.94,276.15,-0.33,null,10454.64,"1606",false,0
"a0be05","EDV5273 ","United States",1682183916,1682183916,-74.2138,39.6361,5684.52,false,231.74,40.41,-11.05,null,5768.34,"7051",false,0
"ad7ecb","NKS51   ","United States",1682183915,1682183916,-114.6158,35.8078,4046.22,false,127.62,262.59,-5.85,null,4152.9,null,false,0
"3411d1","HAL02   ","Spain",1682183907,1682183916,2.7235,39.5518,null,true,1.03,64.69,null,null,null,null,false,0
"ad1215","NKS669  ","United States",1682183913,1682183915,-90.2399,30.0206,487.68,false,74.99,14.7,8.13,null,487.68,null,false,0
"3411d0","HAL01   ","Spain",1682183916,1682183916,2.7421,39.5445,null,true,7.72,244.69,null,null,null,null,false,0
"a24082","SKW3614 ","United States",1682183916,1682183916,-86.0791,42.8617,10363.2,false,203.07,279.77,0,null,10081.26,"5202",false,0
"a7da5f","FFT758  ","United States",1682183916,1682183916,-104.5535,39.3819,5471.16,false,210.82,147.86,8.78,null,5478.78,null,false,0
"a8148f","N62GW   ","United States",1682183916,1682183916,-89.9559,38.7277,2407.92,false,64.09,47.6,4.88,null,2301.24,null,false,0
"40768c","EZY75ZA ","United Kingdom",1682183915,1682183916,11.781,44.1942,11277.6,false,248.39,129.79,0,null,11384.28,"7305",false,0
"40768d","EZY37VV ","United Kingdom",1682183916,1682183916,-3.9445,47.2723,10668,false,209.47,203.29,-0.33,null,10568.94,"7571",false,0
"407698","VIR23X  ","United Kingdom",1682183916,1682183916,-3.6347,52.0084,9509.76,false,247.11,295.92,8.78,null,9326.88,"6003",false,0
